item_id,item_price,category_1,category_2,category_3,product_type
129666,25280,1,42,103,8189
115686,6784,16,17,276,7637
1597,627,9,44,164,4660
62529,960,9,37,142,4371
78717,1728,4,38,62,5609
122132,2822,17,8,113,5002
97530,4467,7,72,35,3285
120122,1028,11,35,148,5622
84288,640,4,1,111,9362
36906,1856,16,17,281,4519
111376,288,7,23,149,9534
89274,2156,4,38,62,6751
82882,3398,4,38,62,8323
12626,24832,16,17,276,10438
115667,36144,9,3,238,9079
72696,352,7,24,100,7348
64381,1760,13,67,168,6186
108318,1593,13,58,273,8858
87601,647,11,70,322,2111
65070,7603,4,38,62,8121
24390,3756,4,38,62,5609
85986,889,14,61,132,10355
37887,2622,11,35,220,10215
56399,691,17,8,113,4716
68753,14182,11,35,20,5622
8578,3200,8,40,84,763
54502,12544,9,9,41,2454
45638,1382,9,66,193,5943
34487,1504,17,26,233,8127
61767,6870,8,41,36,7741
77027,15216,9,3,312,3197
108272,12867,8,21,268,8310
49336,455,14,61,186,4188
86035,3840,13,78,134,9767
112289,6976,17,8,279,5276
7655,1064,4,74,292,7923
108253,1155,4,74,292,3399
45220,710,10,63,303,919
5322,4352,7,72,79,6367
5408,2720,7,72,79,6367
67148,5568,7,72,79,6367
76714,19712,1,42,115,6102
62471,12288,1,7,231,3874
111345,3072,0,45,73,7206
13632,984,9,9,90,1028
3490,3584,13,18,291,945
108499,1331,7,33,202,6671
27566,72192,1,42,157,6757
32146,1370,4,74,292,4524
72433,1920,13,78,134,4068
94413,5408,7,34,152,1899
7572,870,11,51,14,9879
88413,3644,4,74,292,5748
61898,2317,11,35,20,5622
6774,3404,17,39,252,4701
67395,320,4,1,111,9362
131685,685,17,8,113,609
79690,18496,1,42,157,6598
122664,865,12,57,184,2369
55651,6762,4,74,292,8892
82212,7616,1,64,263,9172
69688,29337,9,44,16,4328
15110,61824,1,64,263,9015
71691,1940,4,38,62,5609
76956,19456,1,59,195,2874
17245,23500,6,49,209,6062
80437,640,8,21,268,6041
75835,20160,1,42,115,9939
100092,377,0,6,145,10036
118616,1849,9,9,244,7400
51562,685,14,61,132,4188
90834,6816,9,44,114,1544
126101,1792,0,45,138,6014
14334,1619,1,7,338,8189
7124,3129,13,52,34,734
120470,832,0,6,145,2390
117030,1011,7,31,271,1654
127916,1784,4,38,62,7632
13223,1600,14,29,257,8364
56305,10880,8,41,36,4382
33787,697,13,67,170,113
79715,5529,13,58,102,2088
126786,2316,7,72,245,1718
81026,8256,1,64,263,2475
124863,3449,4,38,62,5609
91841,3187,9,9,244,10412
62524,51776,1,42,157,8052
19683,5715,8,41,36,2890
32459,2041,10,43,223,10278
59576,6384,1,64,263,6239
80931,7782,17,39,252,4701
82559,992,11,51,181,3999
97112,13273,8,40,84,5036
79204,1952,9,44,114,2065
40989,18691,1,28,220,1270
11478,4825,4,74,292,9017
89181,7561,8,40,84,6825
22575,6784,17,8,279,1252
52202,1003,11,51,15,6295
35941,608,0,45,73,2390
129720,8832,9,44,114,3850
393,17280,9,9,90,3359
58484,947,12,57,54,8522
84844,8256,1,28,336,9187
105101,30464,8,41,36,5529
64304,16128,17,8,279,1961
32222,2048,12,57,212,7885
27527,1459,4,74,292,7923
59308,3073,16,20,302,4140
20128,36454,1,42,157,5208
31778,1440,13,58,273,420
132192,15232,9,44,114,5238
8158,14400,1,7,308,792
130972,1670,17,8,113,9225
41951,1552,17,55,70,6164
12061,1657,9,9,244,6117
79794,1451,17,39,252,6547
31347,5168,8,41,36,8305
23686,119360,8,40,313,3642
14556,35667,10,43,187,6077
31056,4467,9,9,41,7791
78818,2979,4,74,292,6339
84514,1088,11,70,322,7542
98918,1696,13,58,251,5081
5102,4569,11,35,220,10215
114727,1907,4,74,292,7791
35066,2736,9,44,16,2829
90755,3708,9,9,41,7791
60773,32771,1,42,157,4986
26562,2041,10,43,223,1743
111882,4070,7,72,35,8677
130534,4480,17,39,252,527
19160,2099,17,8,113,7923
28636,1504,4,38,62,6751
10019,1408,17,69,59,3676
124645,1267,4,38,62,5049
45035,576,14,29,199,6853
106873,357,17,39,252,2874
116610,12620,8,40,84,5036
125444,259,17,39,151,7071
124075,3136,4,38,62,4620
10446,1888,1,7,338,8189
124412,24115,9,3,7,5690
40577,8921,8,40,84,5036
88345,137772,1,42,157,10331
111747,753,11,51,290,3854
22154,867,7,31,309,7233
12007,8601,9,9,41,2454
60525,2056,4,74,292,2076
30718,84828,9,3,27,1944
33763,11392,8,41,36,5046
54370,7902,1,28,314,5164
90962,4083,9,9,244,8395
132610,1440,12,57,184,8015
114636,6336,1,59,195,4117
43887,95360,1,42,211,9939
64359,5440,1,64,263,10083
53644,1587,4,74,292,1431
116785,3001,14,62,315,3168
63311,2976,4,38,62,5609
22975,3168,4,38,62,7379
5346,3098,4,74,292,4524
119638,533,12,57,171,2369
132803,10752,1,64,263,10083
82825,22400,7,33,11,7312
122579,1344,7,71,228,6579
85338,8024,9,44,114,9896
30051,2995,11,51,242,10130
42277,11587,8,40,84,5036
7673,31168,1,64,263,9344
47132,620,7,33,95,10316
28574,1571,9,37,162,2159
11754,10608,8,40,84,5036
77404,1440,4,38,62,6751
19762,746,12,57,171,1427
7056,2553,17,8,279,3735
114745,345,15,0,214,7297
39026,4147,14,29,199,6983
103574,1715,12,57,184,493
48214,13980,8,40,84,5036
83646,1075,12,57,171,9426
98892,17100,9,3,159,4209
21310,8448,10,43,264,1052
88321,18118,17,39,151,2874
84055,852,9,37,162,10412
109153,3136,9,9,244,5236
31384,4467,9,9,41,7791
116814,5632,1,28,314,2724
22005,1300,12,57,44,2874
107527,11833,1,42,103,2457
57380,1082,17,8,110,1821
26695,1792,10,63,295,6958
77013,2188,7,24,100,7455
5847,4480,9,9,244,5158
67416,2419,9,44,16,2829
122190,90240,1,42,103,4646
20275,673,17,8,113,4716
81076,1740,11,51,181,2874
103573,86016,8,41,36,1851
51202,25203,1,42,157,10099
35820,1363,1,7,338,9397
114281,825,16,4,119,4421
28091,489,15,0,214,8118
37769,825,13,58,47,6186
42647,6419,9,37,162,9789
21329,1529,13,67,170,4367
82959,2165,4,74,292,2487
21673,1612,17,8,279,2874
50470,5107,4,38,62,4714
46303,14656,1,28,283,8189
127636,6016,17,26,233,6055
130547,614,0,6,50,4805
19875,5113,10,63,220,7890
103691,11462,8,40,84,2751
52333,2233,13,58,341,1764
47534,1457,4,74,292,5061
132393,1017,7,23,219,3744
107994,1735,11,70,322,2111
24207,480,13,67,168,6374
51098,33664,1,42,157,9015
60603,5228,6,49,60,2823
93303,13491,8,40,84,5036
21067,57536,1,28,314,2499
116424,1523,4,74,292,1431
32554,1031,16,4,119,9227
83460,773,16,4,119,4014
21430,12224,1,7,300,9344
69684,12224,1,36,203,2417
113128,489,0,45,138,1457
97171,1209,12,57,184,493
87271,6528,1,28,336,5810
126544,24704,1,64,263,9015
60205,1401,13,58,341,1764
70031,1881,0,6,145,7894
85895,1849,13,67,170,10528
132119,3194,9,44,16,3079
68381,1440,0,6,145,2390
77537,5440,17,26,233,6055
54470,364,17,39,151,2874
76113,153331,15,0,214,9213
34599,1424,17,39,252,4741
89116,3840,1,12,301,7455
9601,3968,17,26,233,7933
16506,2681,13,58,102,2164
89106,2645,9,44,16,7791
93633,13376,1,42,103,9619
84271,1465,8,40,84,6498
18968,2304,7,33,11,7312
97650,3488,14,61,132,1021
87119,5561,1,7,246,2457
71635,1382,7,72,35,10534
73395,3084,1,12,301,6086
60301,5472,14,61,132,1021
24357,5107,9,44,16,7791
94988,6096,9,3,172,6357
44472,2828,11,51,15,4211
81727,21760,1,64,263,5282
122101,1216,4,38,62,7284
45901,3155,11,51,329,5622
19699,2508,0,45,73,6116
70934,37916,8,40,84,5036
47081,12096,10,63,216,6
99620,1529,17,26,233,773
9150,8214,8,40,84,5036
11370,2323,10,63,216,3062
27873,3046,14,61,132,10015
757,7116,9,3,97,5231
98508,58316,9,3,312,6503
77093,627,14,61,132,4188
80979,3136,4,1,111,9342
77579,9734,17,8,9,5276
40663,6766,17,26,233,2874
89795,795,12,57,171,1427
49933,800,14,61,132,4188
87312,704,11,51,329,6362
31132,4723,7,23,219,9247
129670,1689,12,57,171,9495
88148,1082,7,23,137,418
64136,2739,4,74,292,7923
39599,743,14,61,132,5972
128832,20416,1,42,103,8052
16131,1889,9,44,114,5420
104346,27520,8,41,36,5345
118044,5056,4,38,62,636
36678,783,11,70,190,7322
58551,3059,1,12,301,5735
128593,79750,8,40,84,5036
59991,11129,9,44,114,8247
34878,1349,8,21,139,2944
77722,1722,14,61,132,4188
114409,1529,10,43,223,3055
53424,1152,0,45,73,3674
58962,2816,9,66,255,8579
30789,2183,17,39,151,7071
74063,54720,1,42,157,6239
40485,15609,1,42,103,2417
27782,27289,8,40,84,4924
4659,3193,10,43,223,1743
10819,3974,17,8,110,7605
86163,4473,10,43,223,3328
31994,441,16,20,269,7489
85462,2944,10,43,223,5386
101705,3708,9,9,41,7791
108045,4239,9,9,41,7791
83204,2553,17,8,279,5276
21850,4110,17,8,279,209
19729,16598,17,39,151,8490
70399,384,14,62,317,1064
32626,3753,8,40,84,6825
54275,4128,4,1,111,9806
16157,2366,4,38,62,7632
18314,3502,17,8,159,986
75692,1196,11,51,329,8586
15896,6336,6,49,209,6913
62828,57536,1,64,263,9172
74592,4672,10,63,216,3424
119383,3180,14,61,159,4518
115036,128,0,6,169,1110
22204,3553,11,51,329,435
92179,2055,4,74,292,332
113413,5753,10,43,223,7701
58836,3507,4,74,292,2487
7374,2602,4,74,292,332
91935,2828,17,55,143,7651
20207,1388,4,38,62,5609
74596,2355,4,74,292,7923
130862,1203,4,74,292,1945
87225,3450,10,43,223,4048
126529,46656,1,42,157,8052
17277,348480,1,36,28,4742
18403,111936,1,7,308,9755
99598,3776,4,38,62,636
5250,4384,7,31,271,1979
88456,5008,17,39,252,527
103494,4400,7,72,35,2048
89873,960,7,23,304,3794
31075,383,15,0,214,3303
70387,3008,13,58,273,420
61453,3296,9,44,164,5807
1028,960,14,62,333,7948
128568,15340,8,40,84,5036
65775,2743,17,39,252,527
42835,2553,16,4,119,6243
8572,32102,1,42,103,1845
18806,347,17,8,43,2160
128747,12838,8,40,84,5036
105149,328,17,39,252,8436
46409,3587,17,26,328,3606
87979,1152,0,45,73,2661
113712,774,12,57,171,3573
5212,1781,12,57,212,8422
92831,2763,12,57,184,493
13907,3708,9,9,41,7791
16073,1893,4,74,292,5061
131216,1651,4,74,292,1431
38679,1913,9,37,48,1246
86738,9600,9,9,90,3359
63469,3648,4,38,62,5049
52236,11334,17,8,123,3577
51573,224,1,12,301,3604
13405,5529,17,8,279,1252
66273,9734,17,8,9,5276
58489,32068,8,21,268,8310
110275,448,0,6,169,2874
74213,3712,6,49,209,10475
63095,21632,1,36,203,7640
44400,5696,9,44,16,7791
74457,78886,1,42,157,4967
120679,704,9,37,162,7455
19529,2665,11,51,329,435
20855,691,15,0,214,3413
75052,2227,12,57,18,8522
72999,4992,17,39,252,6547
85248,230,9,37,162,907
69943,10652,9,3,172,1405
100032,12794,1,64,263,7551
80754,1077,4,74,292,2487
31886,627,14,61,132,4188
108385,1907,4,74,292,7791
32417,2703,9,66,255,9774
7179,1241,7,24,100,4804
94177,1077,4,74,292,5748
49841,19456,9,3,48,5690
132853,18179,1,42,157,4986
6128,1024,0,45,73,8027
90397,1267,12,57,44,8522
36267,3526,8,41,36,7741
42873,1267,13,52,92,2592
29261,4727,9,44,16,7791
72894,5696,4,1,111,5063
43748,4250,4,74,292,4524
55894,4069,4,74,292,2076
56763,4732,9,44,16,8324
61995,4352,1,7,300,2874
93942,4985,8,41,36,1485
70546,2350,17,39,297,9270
94940,2121,9,37,162,3777
53431,1856,10,43,223,4244
79604,633,14,29,199,2874
104567,26688,8,40,313,3642
128477,1715,4,38,62,8121
14055,5258,17,8,279,1961
95381,16403,17,39,299,177
100871,3019,11,51,329,5409
82508,2176,17,69,59,10019
4668,960,0,45,73,8117
82669,2698,11,51,242,221
82069,1280,0,6,50,2390
64661,2496,12,57,171,9035
48909,4352,17,8,113,4757
38015,16576,1,42,157,9619
70489,4576,7,72,35,2048
61802,2739,4,38,62,8121
115604,2675,1,12,301,6456
86531,65280,10,43,187,6077
58069,8928,9,3,312,176
66893,32125,8,21,268,8310
95690,48755,1,42,157,253
30818,18739,8,21,268,8310
29939,1024,11,35,148,5622
6064,756,11,51,15,10092
126612,1971,4,38,62,2085
39532,8812,11,35,20,5622
94228,1267,4,74,292,6835
15203,1152,7,33,202,10457
75223,54144,8,40,313,3642
77967,22800,9,9,90,3778
58521,4550,9,44,114,6898
24542,26585,1,42,157,6598
60090,960,9,37,162,1435
122881,62080,10,43,187,6077
125787,2301,11,70,130,5622
23715,8268,11,51,181,5065
125079,911,11,35,148,5622
69140,13376,1,36,28,2376
27157,4096,9,9,244,9943
74688,627,9,37,162,907
37623,4864,1,42,103,6823
61528,6489,4,38,62,2946
1364,7360,10,43,187,6077
80246,2600,4,74,292,5061
69917,29904,9,3,172,2099
53148,1593,10,43,223,1743
106207,8000,9,44,114,8700
58158,26083,1,28,283,4986
100552,505,12,57,171,9495
55682,979,17,8,113,2874
112171,714,16,4,119,4014
112689,1489,17,39,151,2874
78325,633,14,61,132,10355
73495,10091,9,66,193,2504
14566,6144,17,39,297,4208
126070,819,8,21,139,2944
21742,21056,1,7,231,2475
49715,8832,9,44,114,3850
26961,1657,10,63,295,4986
58932,1676,1,12,301,5735
63452,8035,6,77,325,2874
33956,832,7,31,271,1654
24033,1349,11,51,329,5409
126298,13478,1,42,103,10099
50789,3745,4,74,292,3399
97294,3708,9,9,41,7791
13014,9676,16,17,276,10059
92901,1267,11,35,240,7542
99360,22982,8,40,84,2751
39661,9084,11,35,148,4153
122032,1351,9,37,162,1923
63056,14720,14,62,201,6607
116549,7417,1,7,300,2457
22325,1267,10,43,187,7089
130355,19123,8,41,36,6450
87479,1072,14,62,323,6648
36030,12992,8,40,84,2571
112064,7872,1,7,300,10191
30686,1267,4,38,62,2106
60465,887,14,62,323,6648
5753,11424,8,40,84,5036
124474,1313,14,61,159,7093
62575,4533,9,9,90,8127
58724,3465,11,35,20,6702
14088,192,9,37,162,7885
87274,15834,8,21,139,8310
9026,2309,9,66,193,1923
65328,3136,10,43,223,6958
53805,2176,12,57,184,4019
61708,691,11,51,15,7504
38406,2204,11,51,15,5256
100529,4352,17,55,70,2874
55250,304,17,39,151,2874
2733,2979,4,74,292,6339
96480,3536,17,8,279,2781
65213,1740,7,33,95,2874
101466,1240,4,74,292,5748
108897,2645,9,9,244,10412
129630,24320,1,64,263,7069
58055,441,13,18,291,4070
99426,17216,1,42,115,7878
53825,43072,10,43,223,3661
93258,7040,9,9,244,2454
98652,704,0,45,73,4144
21268,25025,1,42,157,6277
14961,28672,1,42,157,4049
68313,10752,8,41,36,8733
113765,665,4,1,111,9362
80289,953,13,58,265,6636
56906,3052,1,28,336,2417
113003,12736,10,43,264,9143
124719,3708,9,9,41,7791
32185,2176,9,66,193,3777
52452,60800,10,43,187,6077
88575,42963,1,7,300,5164
47345,869,11,51,290,4822
8337,796,9,37,162,5655
122139,4537,1,28,336,10333
124371,2112,10,43,264,7865
74841,1030,11,51,290,4803
4779,2001,9,44,114,8131
108114,163710,9,3,172,6857
59483,2125,11,51,15,2277
52477,3368,16,20,86,7335
28294,2004,17,8,279,3462
41348,1401,7,31,271,7738
121227,1600,16,56,17,60
31406,2645,9,9,244,10412
47568,19395,1,64,263,4986
106009,313,12,57,212,8422
44407,288,15,47,261,2874
21796,2645,9,9,244,10412
26828,2035,12,57,18,7238
107890,320,4,1,111,9362
53393,12160,17,8,123,3577
120629,3187,9,44,114,10412
3181,1184,13,67,32,7532
125817,1254,0,45,138,1037
32260,1318,11,51,15,5622
43898,18060,8,40,84,5036
61694,4884,15,47,89,4976
109559,17571,11,35,20,6702
115148,2016,9,37,162,9789
22157,5881,10,43,187,2874
95132,6613,11,35,220,3078
3190,2816,7,72,79,6367
131142,652,13,58,173,3248
7013,1576,9,37,162,2159
903,5248,1,12,301,1346
106281,3328,7,33,202,1346
106896,1440,10,63,303,9959
69623,2785,16,17,281,60
80282,697,10,63,295,3328
41018,64512,8,41,36,1168
9946,8582,4,1,111,7287
66494,1017,7,31,12,4337
13101,143942,1,7,308,6005
97810,31936,1,42,103,10097
40251,19776,1,7,300,9172
36312,64320,1,42,103,9344
4527,6976,10,43,223,5251
86552,4512,17,26,233,8127
44277,1216,14,29,199,5094
33544,18880,8,40,313,1943
22930,1913,10,63,295,3635
108230,864,0,45,73,1976
39618,2176,8,40,76,1887
103610,256,0,45,73,1457
86170,384,7,24,100,6371
106624,13248,17,8,9,1961
109885,230,7,24,100,93
254,480,7,23,304,2974
20772,3173,4,74,292,8892
825,4527,17,8,279,2781
10891,41332,1,42,103,5164
22172,17459,16,68,326,10409
71163,480,12,57,171,1339
111991,16464,17,39,151,2874
12414,2645,9,44,16,7791
95631,3942,13,78,134,4929
18722,136896,1,42,211,9939
55892,53120,1,42,157,1617
8922,34944,8,40,313,3642
82801,128,0,45,73,5712
35134,3946,17,26,233,2874
58171,15936,17,39,252,3333
121465,2665,11,35,148,5622
21948,224,13,67,168,2874
39494,1395,14,61,132,8600
128057,2038,17,26,328,8009
41913,7667,10,63,220,3328
110752,1486,14,61,159,7093
110277,647,11,70,322,4337
14956,57536,8,40,313,1943
63783,3200,1,12,301,7455
5055,12838,8,40,84,5036
80318,2368,10,43,264,4244
79909,2188,7,72,245,4770
84943,4729,17,8,159,15
20427,1907,4,74,292,1431
56139,2425,4,38,62,3928
52975,2645,9,9,244,10412
124055,912,4,1,111,4064
92581,18028,17,39,151,4683
6299,11456,10,43,264,9959
45225,2857,11,51,15,4702
60779,4732,11,51,15,2270
37603,159264,1,42,211,422
93068,832,10,43,264,6251
118484,640,4,1,111,9362
56691,1996,11,35,20,5622
118400,2803,4,74,292,1431
55376,742,4,1,111,9362
92692,6761,17,26,225,5688
130442,1216,9,37,162,10412
86150,729,4,1,111,9362
61294,25977,9,3,238,5419
75221,23040,8,41,36,1168
9043,3443,4,74,292,1431
27174,1236,17,39,252,977
41420,448,0,45,117,1110
132496,3020,8,40,76,3634
42473,98432,1,7,308,7551
39238,15068,14,62,333,3657
48683,2880,17,8,279,10025
38804,1664,7,23,304,4797
39623,947,13,67,141,10021
113713,820,14,29,257,8630
65926,3123,11,51,242,6295
129218,3136,17,8,123,10025
101148,34534,9,3,172,5489
84176,9600,16,17,276,7530
25585,224,13,67,168,3290
74755,16640,7,72,79,6367
30559,5696,4,74,292,7923
18045,10176,1,28,314,10097
57749,1784,14,61,159,6648
13128,3450,4,38,62,5650
43662,2764,17,8,113,9512
91979,3072,14,62,106,7288
28846,10240,1,7,300,7455
40924,5113,10,63,216,1293
131430,6096,9,3,7,3197
94960,1472,12,57,184,3151
85470,2368,7,46,285,2625
20645,4326,4,38,62,5609
81287,5004,9,9,90,2379
36164,1907,4,74,292,1431
37443,707,11,70,130,8445
21970,7680,10,43,223,10278
70975,13376,1,7,246,2475
113005,1167,17,39,297,1032
115444,3708,9,9,244,10412
74395,24966,8,41,36,2162
37845,4211,4,74,292,1431
99628,3100,12,57,18,6192
49243,3315,0,45,81,8238
97117,1721,10,63,295,5251
40695,8704,8,40,84,5036
106208,12454,9,44,16,3211
42126,1785,10,43,223,3635
19484,2534,15,0,214,7463
44735,6329,10,63,295,3328
90792,8128,10,43,264,7089
45815,7330,9,44,114,3850
79963,5894,7,71,228,10316
34249,4473,1,36,28,2376
85990,3187,4,74,292,3400
86246,2176,9,44,114,2829
35990,1111,1,12,301,8677
116267,2545,14,61,132,6648
53288,10444,17,8,159,9041
88124,1280,7,24,100,6371
108651,4992,1,28,336,9015
129298,6854,0,6,50,8580
32115,2937,13,58,75,9949
107144,1216,4,38,62,7376
38123,768,9,37,162,6847
109388,8595,9,9,244,9086
57268,819,12,57,44,8522
84906,7033,1,36,203,2331
117537,10656,9,3,238,8765
13772,1216,4,74,292,6339
119425,4473,10,43,223,7701
110597,2693,12,57,18,6192
94646,1209,13,5,125,6186
33606,25536,1,42,157,1617
121184,3086,9,44,16,6162
8913,2560,7,33,11,7312
6405,2004,4,74,292,1431
124253,2547,4,74,292,7923
98939,26816,14,62,315,3408
48487,1536,17,39,297,1032
2380,3394,11,51,329,2132
105704,5952,7,72,35,10567
60550,953,14,61,132,10355
107957,212,12,57,171,5784
38034,2446,1,59,195,2844
46706,3961,1,64,263,1465
17422,432,15,0,214,3303
36918,1472,0,45,73,6014
94048,7168,14,61,186,1763
54841,896,1,12,301,7455
16046,38400,8,40,84,763
10567,4399,7,23,219,10356
103580,11424,11,35,148,6702
16375,9552,9,3,172,176
84336,113331,1,42,157,10331
41238,640,13,18,291,2874
70070,953,0,6,50,5300
98847,2547,10,43,223,4244
126597,1593,12,57,184,7885
31953,9100,9,44,114,7023
56736,3168,12,57,18,4627
78199,116960,8,41,36,5731
33060,4869,11,35,20,5622
109125,266,12,57,171,5784
24846,757,4,74,292,1945
60619,62208,1,42,103,2331
113442,19584,15,0,214,702
123790,24960,1,42,157,8536
91183,3040,12,57,18,4627
63540,1487,8,21,139,7936
90468,1520,17,26,233,2786
73503,4314,17,26,233,3048
59447,1593,10,43,223,3635
51603,16211,9,3,27,3593
79059,27520,8,41,36,6357
16557,5820,8,40,84,1887
92669,7344,8,40,84,5036
3140,1267,10,63,216,7615
23313,4435,10,63,295,9337
58043,16576,4,38,62,8880
104516,25025,1,42,157,5637
106650,761,10,63,295,8898
111093,13632,10,63,216,2642
42679,51072,1,64,263,8189
42815,1792,6,14,63,7569
34156,33856,1,64,263,9314
13171,2355,4,38,62,5609
86483,2856,9,44,16,5163
109115,652,11,51,290,5736
10939,368,15,47,261,5559
8900,158,11,76,147,3987
127897,101056,1,42,103,2244
70513,10752,9,44,16,10002
17699,1795,17,8,279,7176
72783,1948,9,37,162,1511
109100,1774,9,44,114,5420
103128,5582,1,36,203,5164
114624,1251,14,29,199,7948
57995,10368,15,47,89,2874
38213,26176,9,3,238,8765
84707,9728,9,3,159,9209
33144,12736,6,14,63,8986
90706,1684,4,74,292,6339
38061,19417,8,40,84,4924
26652,128,15,47,261,5277
9338,2099,17,69,59,5611
56358,3335,8,41,36,1485
95255,3911,11,35,220,10215
62714,9100,4,74,292,2424
2163,6799,9,9,41,7791
35849,819,10,43,187,6102
4889,35161,8,40,84,4924
78473,17344,1,64,263,8817
30058,6627,17,39,151,2874
33324,1228,11,51,15,6295
16385,3200,9,37,162,7455
125600,14656,14,62,315,4872
40879,1969,11,35,148,5622
31795,21433,8,40,84,5036
47941,2496,14,61,159,4426
70883,1009,9,37,162,7791
124426,18605,17,39,252,9713
80766,819,15,47,261,8689
89587,569,13,18,237,4070
54927,12601,4,38,62,9893
50239,1785,14,62,324,9691
59917,9339,17,8,159,307
112275,8064,1,7,246,2417
6977,10868,8,21,268,8310
115598,7168,17,39,297,2391
116605,68217,9,3,27,8765
51196,12342,1,42,115,1845
113226,19056,9,3,159,4488
83765,1520,4,38,62,7376
101854,7040,1,64,263,1653
118502,89600,1,42,157,7207
77346,1486,4,74,292,4524
43349,9472,13,52,34,4507
61717,3209,4,38,62,7632
112529,2170,4,74,292,8892
36373,889,7,31,83,7233
9496,37120,13,78,134,5136
114264,1024,14,29,257,8949
52115,21952,8,41,36,9445
87887,2547,4,74,292,7923
117579,4416,17,8,113,3404
19351,2645,9,9,244,10412
16876,1312,13,58,265,4895
17674,1488,16,4,25,5083
36395,28032,1,42,157,6598
37683,6627,4,38,62,10220
64957,6854,1,64,263,2417
114924,3187,0,45,81,2522
89435,852,4,74,292,4524
63204,12544,11,51,15,6295
9000,21888,11,70,190,7608
41385,1331,11,51,329,6295
63843,3123,13,18,291,9879
75880,6656,9,9,41,2454
58070,2000,14,61,159,7768
81209,179,9,37,162,907
64608,3193,16,56,305,9004
116050,13184,1,7,338,2331
3316,13072,17,39,297,1032
81504,1459,0,45,138,105
80143,4316,8,41,36,1485
42075,768,1,12,301,7455
38534,1216,13,18,237,6586
35192,30080,8,41,36,9098
127132,1915,17,39,252,2874
106751,6528,10,43,264,9959
14180,7712,17,39,252,5680
2303,2816,4,38,62,7805
75411,441,14,61,132,4188
33630,9139,8,40,84,5036
129776,8128,10,43,264,9959
40983,1907,4,38,62,4297
116685,26816,1,42,157,9619
66586,91648,8,40,313,1943
10714,2995,17,8,113,4949
70158,3200,7,33,11,7312
120815,5518,4,74,292,4524
53156,1903,17,39,252,4370
81972,2028,11,51,242,2712
2468,1376,7,72,35,4605
42455,1224,11,35,20,5622
99086,21120,8,41,36,82
94106,2502,17,8,279,9041
127747,1024,0,6,145,8597
55994,3673,12,57,212,7238
24194,1888,17,8,113,10019
87442,538,9,37,162,6192
